279373 15d1fa84 1585728096 太厉害了！！
279713 41003be9 1647834408 "hzf 不要玩手机"
281104 ae91029c 1578899793 这是我见过讲的最清晰的了！
281442 307d5f58 1628670891 数据链路层差错校验的等我
282211 705b42a8 1583896423 厉害厉害
282694 3c365fd4 1612940865 太厉害了
284673 b3a75c09 1718252840 "如果最高位是两个0就要移动两位吗, 这里移动了两位"
285276 a0fed7e0 1594650272 比我老师讲一节课轻松多了
286388 64baf967 1730538357 比博燃
288176 7c65d8e0 1637549585 BILIBILI大学首席毕业生
288700 70b26606 1718120883 如果被除数第一位是零怎么办
292295 cd096d62 1609980119 noob
292691 b4b510fc 1722584482 优雅
293241 d780c569 1647834343 phw不要玩手机
294221 b21a4fa0 1683006406 爱死这个视频
298349 726fb2c3 1627288207 简单明了!!!
298643 70e95bcd 1608128949 "牛逼  膜拜"
299345 48559284 1702803554 设了
300201 fb99ef44 1601109327 nice
301195 b64dcb50 1721214099 最高位必然是0
302267 a1dbe5f9 1655450317 位数要和多项式最高位相等
302818 589848f3 1703596276 21物联网牛乐犇第一个不服、
303742 b9904dee 1573097106 "这bgm让我想到一个滑雪游戏 浓浓的北欧风啊"
303883 36a3ee2c 1584339722 恕我直言，985老师也讲不清楚
306001 75e8b24b 1585203592 12人再看啊
307754 3c69beea 1580484952 前面的！游戏是不是Alto！
308073 36a4b2d6 1640748892 这bgm应该是锈湖系列的
309953 1fa4de68 1591516683 66666
310826 6d4fe167 1677640316 第一位肯定是0啊
312302 30526fb8 1578576560 醍醐灌顶~
312734 5a296a6c 1657248110 哭了
314976 95190523 1605159295 这里为什么减掉最高位呢
315868 2f091ff8 1646291468 。。。。。你好
316982 d175c4f 1654440519 这里如果位数不是正好呢？
318057 91145f5e 1590502981 舍弃第一个位？
320843 8b57fa3b 1614271957 0x2B
321269 d6211cca 1727006799 如果第一位不是零还要减去？
322537 b6462e95 1636138041 第一位是1的话会再运算一次的
324579 7989d06a 1638503775 up主都没说话，我们就懂了
324790 3a39b71c 1627236372 0x3B...
329021 f36a85ec 1730858884 第一位肯定是零的，因为1和1异或，最后肯定为0
334759 cdeac0b 1687160506 说得好
339569 6895f61d 1665623642 "llf 该吃饭了"
346900 7c3f665b 1672311333 因为CRC除数和加0的个数是差1的关系
348031 98ca43fd 1703088141 唯一的红字
348390 2052bf17 1582078339 大神
349216 a32058b 1697469609 不对吧，后面没加6个0呀
350321 a9fc2a1d 1625310200 这还要老师干什么？
350517 9ba6b0f7 1657095842 这都好理解，难懂的是lsfr与crc的关系
351081 fd32d0d1 1624842756 内江师范学院考前一小时报道
351114 deacd8e3 1695305272 敬礼！！！
351189 95ed6717 1663847033 这里多项式说的应该是被除数-1吧？
352422 7c4b8c1f 1693554780 太牛了！！！
357323 5ad1c521 1716012139 漂亮
357876 1f00818f 1697184589 tainiule
359905 6b51d87f 1664083125 最后的note笔记是一生的财富，但是要你自己化为图形记忆了，up主只能帮到这里了，接下来的要看你自己了
360070 49f7e3a8 1703649374 为什么只能投俩个币？我要投100个
360932 122b133a 1726278883 太牛啦
361045 85e63808 1630931282 那怎么定义这个不够长呢
361134 c9654868 1637138927 不够长指的是？
361181 d7868588 1664558967 太棒了
361191 3f8393a8 1633975659 牛鼻我曹
361713 38da71db 1664265725 真的厉害，没说一句话，给我讲得明明白白
361889 7e70d770 1626354801 跪了
363849 71319c3d 1647791910 非零的数位不够(除数-1)就是不够长，在前面补零到跟除数-1一样就行了
366281 7805db81 1639756380 "就是校验和位数为除数位数-1， 计算结果不够的用0补足。"
366564 4fdd4db2 1670748516 不够长是指除数的长度减一
368722 195f3088 1577412421 6666
369208 82b076bf 1670515404 1110
